E,00055,16/04/07,11:53,01
E,00071,17/04/07,15:42,01
E,00082,17/04/07,15:42,01
E,00050,17/04/07,15:42,01
E,00094,17/04/07,15:44,01
S,00050,17/04/07,16:03,01
E,00055,17/04/07,16:06,01
S,00055,17/04/07,16:07,01
S,00055,17/04/07,16:08,01
E,00055,19/04/07,08:48,01
S,00055,19/04/07,08:49,01
E,00055,19/04/07,10:26,01
